보관소(대여소)명,상세주소,위도,경도
 리엔파크 2단지 앞,서울특별시 강남구 헌릉로590길 10,37.46506119,127.1011963
 두산건설 본사,서울특별시 강남구 언주로 726,37.51863861,127.0354004
 포스코사거리(기업은행),서울특별시 강남구 테헤란로 501,37.50723267,127.0568543
 역삼빌딩 앞(하나은행 옆),서울특별시 강남구 테헤란로 지하 156,37.50154495,127.0385666
 래미안그레이튼102동앞,서울특별시 강남구 선릉로69길 19,37.49482346,127.047905
 청소년수련관(수영장)앞,서울특별시 강남구 광평로 144,37.48387909,127.0890274
 서울본부세관(건설회관 앞),서울특별시 강남구 언주로 721,37.51758957,127.0350266
 강남구청역 2번출구 뒤,서울특별시 강남구 학동로 342,37.51681137,127.0404739
 청담역 2번출구,서울특별시 강남구 영동대로 647,37.51978683,127.0567627
 삼성역 5~6번 출구 사이,서울특별시 강남구 봉은사로 524,37.50912094,127.0623093
 강남구청,서울특별시 강남구 학동로 지하 346,37.51807022,127.0471191
 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),서울특별시 강남구 언주로89길 7,37.50166321,127.0429764
 구룡초사거리 (현대아파트10동 앞 ),서울특별시 강남구 개포로 303,37.48138428,127.0539169
" 국립국악중,고교 정문 맞은편",서울특별시 강남구 논현로10길 29,37.47560501,127.0503769
 도곡1동 주민센터 교차로,서울특별시 강남구 도곡로 205,37.4928093,127.0413895
 신사동 가로수길 입구,서울특별시 강남구 신사동 501-5,37.51763535,127.0224533
 강남 을지병원 교차로,서울특별시 강남구 도산대로 172 ,37.51913834,127.0275192
 도산공원교차로,서울특별시 강남구 도산대로 229 ,37.52124023,127.0318985
 K+ 타워 앞,서울특별시 강남구 도산대로 333 ,37.52330017,127.038475
 도곡동 경남아파트 건너편,서울특별시 강남구 도곡동 874-1,37.48934174,127.0412979
 KT선릉타워,서울특별시 강남구 대치동 1011,37.50542831,127.0528717
 한티역 3번출구,서울특별시 강남구 대치동 1026,37.49655151,127.0542984
 한국우편사업진흥원,서울특별시 강남구 언주로 651,37.51474762,127.0351334
 대치역 사거리,서울특별시 강남구 삼성로 156 ,37.49449921,127.063797
 개포동역 사거리,서울특별시 강남구 개포동 181-3,37.48927689,127.0655747
 수서역 1번출구 앞,서울특별시 강남구 수서동 728,37.48735046,127.1009979
 수서역 6번출구 앞,서울특별시 강남구 수서동 740,37.48677826,127.1005173
 수서역 5번출구,서울특별시 강남구 수서동 724-4,37.48735046,127.1023254
 삼성동베이직하우스앞,서울특별시 강남구 봉은사로 456,37.51169586,127.0493469
 언주역 6번출구앞,서울특별시 강남구 논현로 566,37.50636673,127.034523
 역삼동 sk뷰 501동앞,서울특별시 강남구 역삼로 315-1,37.50122833,127.0503616
 보금자리정원,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.0948868
 자곡사거리,서울특별시 강남구 밤고개로 206,37.47602844,127.1059418
 학동역,서울특별시 강남구 학동로 지하 180,37.51395035,127.0301514
 크린랩 본사,논현동 279-166,37.50958633,127.0409088
 래미안강남힐즈 사거리,서울특별시 강남구 자곡로 101,37.47245407,127.096077
 강남구 도시관리공단,강남구 삼성동 111-61,37.51678467,127.0516129
 경기여자고등학교 후문 (삼성로3길 입구),강남구 개포동 198,37.48616028,127.0672379
 구룡마을 입구 (래미안블레스티지 아파트),강남구 개포동 146-1,37.48088074,127.0630417
 구룡터널 입구(개포1단지아파트),강남구 개포동 146-1,37.47598648,127.0596237
 구룡산 입구 (구룡산 서울둘레길 입구),강남구 개포동 1277,37.47447205,127.0554504
 구룡사 앞 교차로 (보도육교),강남구 개포동 1277,37.47200012,127.0513382
 개포래미안포레스트아파트 107동 앞,강남구 개포로 264,37.48025131,127.0541916
 영동3교 북단(우성캐릭터 앞 보도),강남구 도곡동 466,37.48574066,127.0510483
 더라움,강남구 역삼동 801-7,37.50811005,127.0394516
 밀알학교 입구 (삼성서울병원 입구),강남구 일원동 128-10,37.48656082,127.0826721
 공무원연금매점 교차로 (개포주공9단지 입구),강남구 일원동 703-2,37.48871994,127.0745392
 대모산입구역 4번 출구 앞,강남구 일원동 700-1,37.49180984,127.0731583
 청담공원앞 교차로,강남구 삼성동 111-44,37.51871109,127.0508499
 논현동 광명빌딩 앞,강남구 논현동 279,37.5175705,127.0236435
 역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구 역삼동 804,37.49847031,127.0301132
 강남한양수자인아파트,강남구 자곡로 260,37.4773407,127.1132736
 역삼동 디오슈페리움 (우성아파트 사거리),강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.0307465
 포스코피앤에스타워 (역삼역 3번출구 부근),강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.0337524
 세곡동 성당,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.1122284
 일원1동 주민센터,강남구 일원동 712-5 ,37.49170303,127.0882263
도곡역 1번 출구,남부순환로 2814,37.49095917,127.0549851
 도곡역 아카데미스위트 앞,언주로30길 21,37.48897171,127.0518265
한티역 롯데백화점 앞,선릉로 228,37.49667358,127.0534287
한티역 6번 출구,선릉로 227,37.4958992,127.0521927
선정릉 디캠프(D.CAMP)앞,선릉로 551,37.50799942,127.0452499
봉은사역 7번 출구,봉은사로 601,37.51393509,127.0598221
"봉은사역 1,2번 출구",봉은사로 601,37.51430893,127.0597
학여울역 사거리(LG베스트샵 앞),영동대로 202,37.49689484,127.070137
 신논현역 4번출구,봉은사로 110,37.504673,127.025795
수서동 성당 맞은편,광평로34길 202,37.48416901,127.0948486
영희초교 사거리(래미안개포루체하임),개포로110길 50,37.4908371,127.0806503
세곡동 사거리(대왕초등학교 정류장),헌릉로618길 8,37.46461868,127.1068497
강남한신휴플러스 6단지,강남구 율현동 333-1,37.46829605,127.1046982
개포고등학교 정문앞,강남구 개포로402,37.48485184,127.0583725
압구정로데오역 6번출구,선릉로845,37.52745438,127.0404282
강남파이낸스센터앞(역삼역2번출구),테헤란로152,37.50024414,127.0360565
대치역 7번출구,남부순환로155,37.49411774,127.0629044
 삼성역 2번출구,영동대로606앞,37.5082016,127.0639648
 삼성중앙역 5번출구,삼성동145-1,37.51296234,127.0538635
 봉은사역6번출구(현대아이파크타워앞),삼성동160,37.51390839,127.06073
 신사동주민센터 옆,압구정로 130,37.52422714,127.02285
 언주초등학교 입구,남부순환로2641,37.48536682,127.0384979
 윗반마을 입구,세곡동 97-3,37.46534729,127.1088028
 방죽마을 입구,율현동 264-5,37.47123337,127.1072159
 은곡마을,세곡동 548(도담공원~행복공원 사이),37.46726227,127.0980148
 은마아파트 입구 사거리,삼성로237(정성한줄 대치점 앞),37.49840164,127.060936
 서울 논현동우체국 앞,학동로212,37.51446152,127.0326004
 역삼중학교 앞(체육관 방향),도곡로43길 10,37.49526215,127.0495071
 서울율현초교 삼거리,밤고개로 231,37.47364044,127.1070252
 청담역 11번 출구,학동로87길 7,37.51925659,127.0515976
 휘문고교 사거리,영동대로 319,37.50286484,127.0659409
 은마아파트입구 사거리(1),삼성로 312,37.49986649,127.0605011
 일원에코파크 앞(개포로 방면),개포로 670,37.49587631,127.0865021
 대모산입구역 7번 출구 앞,개포로 522(사진참고),37.49017715,127.0730591
 압구정나들목,압구정동 507,37.53075027,127.0416031
 한국지역난방공사강남지사,양재대로 781,37.49229431,127.0943375
 역삼1동 주민센터,역삼로 7길 16,37.49521255,127.0330277
 청담사거리(신한오피스텔빌딩 앞),도산대로 510,37.52416229,127.0489502
 개포우성6차아파트 정문 앞,언주로 3,37.47685623,127.0553665
 국악고교 앞 교차로,논현로 34,37.47402191,127.0484467
 삼성중앙역·플래티넘아파트 정류소,봉은사로 471,37.51264191,127.0515671
 세곡데이케어센터,헌릉로 590길 68,37.46072388,127.1028748
 신청담나들목,강변오솔길,37.52796173,127.0516281
 일원1동주민센터앞 사거리,강남구 일원동 645-13,37.4909668,127.0883637
 대청역,강남구 일원로 7,37.49370575,127.0799942
 LH강남힐스테이트아파트,자곡로3길 21,37.47092819,127.0897064
 더시그넘하우스 앞,자곡로 174-14,37.47267914,127.1037598
 상록수아파트,광평로10길 15,37.48276138,127.0804215
 선정릉역 4번 출구,강남구 봉은사로 326,37.5097847,127.0427704
 구룡역 1번 출구,개포동 175-3,37.48642349,127.0593185
 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011
 구룡역 5번 출구,개포동 181-1,37.48607635,127.0592194
 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.0661697
KT&G타워 옆(상상마당 대치아트홀),강남구 대치동 1002,37.50687408,127.0647354
 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.0393753
 신사스퀘어,신사동 504-11,37.51916885,127.0189743
 강남경찰서,강남구 대치동 998,37.50971985,127.0667954
 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.060173
 극동스포츠 앞,강남구 신사동 575,37.5257225,127.0258865
 SB타워 앞,강남구 도산대로 318,37.52210999,127.0364609
 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.0291977
 도곡동 골프 로데오거리,강남구 도곡로 149,37.49107361,127.0361939
 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427
 도심공항타워 앞,삼성동 159-9,37.50999069,127.0584717
 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.0385742
 청담역 1번출구,강남구 영동대로 648,37.51973724,127.0576782
일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.0867844
매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.0455093
학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.0693817
수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136
논현동가구거리,강남구 논현동 56-21,37.51280975,127.0263672
대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.0680389
청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.046608
교수마을 입구,강남구 자곡동 203-1,37.4818573,127.1045609
파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.0491486
학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.0709992
 가락시장역 3번 출구,서울특별시 송파구 송파대로 지하 257,37.49317932,127.1185455
 밀리아나2빌딩 앞,서울특별시 송파구 송파대로28길 24,37.49372864,127.1206207
 거여역 3번출구,서울특별시 송파구 오금로 지하 499,37.49334335,127.1447296
 종합운동장역 4번출구,서울특별시 송파구 올림픽로 8,37.51042938,127.071373
 9호선종합운동장역 9번출구,서울특별시 송파구 올림픽로 지하 23,37.51128006,127.0782394
 마천중앙시장,서울특별시 송파구 성내천로 233,37.49975586,127.152504
 풍납현대아파트쉼터,서울특별시 송파구 풍성로14길 19,37.52974701,127.1199646
 잠실나루역 (2번 출구 쪽),서울특별시 송파구 오금로 20,37.52045059,127.1042023
 롯데월드타워(잠실역2번출구 쪽),서울특별시 송파구 올림픽로 293-19,37.51312637,127.1009598
 송파역 2번 출구앞,서울특별시 송파구 송파대로 지하 354,37.49941254,127.1128693
 백토공원 앞,서울특별시 송파구 양재대로72길 47-8,37.50831985,127.1332169
 오금역 7번 출구 인근,서울특별시 송파구 오금로 지하 321,37.50259399,127.1276474
 올림픽공원역 1번출구 앞,서울특별시 송파구 양재대로 지하 1233,37.51657104,127.1315384
 송파파인타운 7단지,서울특별시 송파구 충민로4길 19,37.47930527,127.1297989
 방이역 4번출구,서울특별시 송파구 양재대로 지하 1127,37.50896835,127.1258392
 잠실근린공원,서울특별시 송파구 백제고분로15길 7,37.50569153,127.0840378
 삼전역 4번출구,서울특별시 송파구 백제고분로 188,37.50419998,127.087532
 잠실새내역 5번 출구 뒤,서울특별시 송파구 백제고분로 95,37.51198196,127.0850525
 아시아지하보도 2번 출구,서울특별시 송파구 올림픽로 74,37.51216888,127.0789337
 잠실4동 주민센터 옆,서울특별시 송파구 올림픽로35길 16,37.52007675,127.1123657
 거여역 8번출구 뒤,서울특별시 송파구 오금로 지하 499,37.49312592,127.1438217
 마천사거리,서울특별시 송파구 거마로 51,37.49769974,127.1462021
 송파체육문화회관 앞,서울특별시 송파구 양산로 15,37.49068832,127.1431274
 송파중학교 정문,서울특별시 송파구 동남로 203,37.49567032,127.1305924
 잠실역 6번출구,서울특별시 송파구 석촌호수로12길 3-5,37.51408768,127.0990295
 잠실주공 521동 건너편,서울특별시 송파구 석촌호수로12길 3-19,37.51184082,127.0956879
 잠실3거리(갤러리아팰리스),서울특별시 송파구 석촌호수로12길 3-17,37.51050949,127.0933685
 잠실트리지움310동 옆,서울특별시 송파구 잠실로 62,37.50887299,127.0871658
 문정 법조단지3,서울특별시 송파구 정의로 30,37.48084259,127.1180115
 문정 법조단지4,서울특별시 송파구 새말로 62,37.48057556,127.1185684
 문정 법조단지5,서울특별시 송파구 새말로 62,37.48123932,127.1197968
 문정 법조단지6,서울특별시 송파구 법원로 101,37.48163223,127.1191635
 문정 법조단지7,서울특별시 송파구 법원로 101,37.4845314,127.120163
 문정 법조단지8,서울특별시 송파구 법원로 101,37.48153687,127.1221237
 문정 법조단지9,서울특별시 송파구 법원로 101,37.47946548,127.1253281
 문정 법조단지10,서울특별시 송파구 송파대로 지하 82,37.47750854,127.1263275
